ticker,Date,close,high,low,open,volume,ret_1d
,,agg,agg,agg,agg,agg,
AGG,2024-11-21,94.00477600097656,94.26446181749739,93.9374514074027,94.1105728391398,6348500,
AGG,2024-11-22,94.07210540771484,94.17790225129114,93.98554835633281,94.12981744646693,4989600,0.0007162338936650414
AGG,2024-11-25,94.9184799194336,94.928092477676,94.66841398634728,94.7645909335864,9246200,0.008997082695773706
AGG,2024-11-26,94.77421569824219,94.77421569824219,94.54338954544451,94.72612355323676,11303100,-0.0015198749633775765
AGG,2024-11-27,95.03388977050781,95.14930651043915,94.88000812176347,95.02427721221994,8749800,0.0027399231990736794
AGG,2024-11-29,95.40898895263672,95.42822874567045,95.29357954575855,95.3609041457145,9623200,0.003947004411107624
AGG,2024-12-02,95.42056274414062,96.09593283200633,95.11182108097604,95.89332180564662,18397600,0.000121307139200999
AGG,2024-12-03,95.23724365234375,95.57492869202544,95.1986500248113,95.48809855081377,6889800,-0.001921169677948975
AGG,2024-12-04,95.54598236083984,95.60386911985988,95.01533656086583,95.05392282622482,7448900,0.003241785426120858
AGG,2024-12-05,95.56529998779297,95.62318675719116,95.3723318214942,95.4784624727128,8786700,0.00020218146776884716
AGG,2024-12-06,95.8354263305664,95.94155695772167,95.65210845439252,95.90296333321238,12890600,0.0028266153384957082
AGG,2024-12-09,95.55563354492188,95.72930118466697,95.5459832979967,95.7100006908166,10689000,-0.0029195131315995493
AGG,2024-12-10,95.43985748291016,95.50739449283267,95.32408395788987,95.39162096781237,5984500,-0.0012116089624092385
AGG,2024-12-11,95.21794891357422,95.6617645812414,95.18900553365836,95.59422757444382,8095800,-0.002325114215260382
AGG,2024-12-12,94.83202362060547,95.11182190542715,94.79342999225263,95.0635780297406,12353100,-0.004053072948662639
AGG,2024-12-13,94.47504425048828,94.77414304951544,94.42680773263271,94.74519230562319,6566300,-0.0037643335709607317
AGG,2024-12-16,94.5618667602539,94.64869689520988,94.43643563956472,94.61975351689122,7124100,0.0009189994083032005
AGG,2024-12-17,94.5618667602539,94.67764027352854,94.50397264263533,94.55221651382061,7239200,0.0
AGG,2024-12-18,93.84172058105469,94.66447496753382,93.79332804259745,94.5289640441872,14261400,-0.007615608742422841
AGG,2024-12-19,93.59971618652344,93.71587154718694,93.40613130354087,93.65779755925014,15490100,-0.0025788571760277934
AGG,2024-12-20,93.85140991210938,94.10307624148022,93.83205437206182,93.93852830430363,8657700,0.002689043683469894
AGG,2024-12-23,93.5610122680664,93.86107107505805,93.50293089090088,93.84170815440605,10540800,-0.0030942278258251354
AGG,2024-12-24,93.66749572753906,93.67717718961546,93.3771183283733,93.40615532981069,4739300,0.001138117864389443
AGG,2024-12-26,93.73523712158203,93.77395557928368,93.41582276892721,93.42549684475959,10620200,0.000723211328719886
AGG,2024-12-27,93.54165649414062,93.78364132724525,93.51261949573464,93.68684887096161,8601300,-0.002065185232212219
AGG,2024-12-30,93.90946960449219,93.96755098536698,93.85139560840835,93.89011406739456,10154500,0.0039320782220122474
AGG,2024-12-31,93.79332733154297,94.09338617599404,93.72557187038332,94.03531217636903,12276700,-0.001236747193210208
AGG,2025-01-02,93.80300903320312,94.0933864168629,93.67717218730493,93.95787549419671,5547700,0.00010322377865890076
AGG,2025-01-03,93.70620727539062,93.95787357726105,93.6868517374581,93.91915511660474,5331000,-0.0010319685776629672
AGG,2025-01-06,93.60941314697266,93.69653152809376,93.48358369067677,93.61909460816192,9248300,-0.0010329532187073331
AGG,2025-01-07,93.28031921386719,93.58037805372408,93.15448237021782,93.51262259360183,9153300,-0.0035156072668544036
AGG,2025-01-08,93.38679504394531,93.42550612069975,93.14481019787712,93.18352127463156,7444500,0.0011414608244855184
AGG,2025-01-10,92.86410522460938,93.14480852718863,92.77698684149587,92.77698684149587,9822000,-0.005597042055999202
AGG,2025-01-13,92.7769775390625,92.87376998909032,92.67050362859472,92.86409591344093,10420700,-0.0009382278043399417
AGG,2025-01-14,92.80602264404297,92.85442256568086,92.68019318649216,92.78666710626254,5487600,0.00031306371204253836
AGG,2025-01-15,93.60941314697266,93.8320424455789,93.45454669190012,93.8320424455789,9563000,0.008656663436715561
AGG,2025-01-16,93.81269073486328,93.9191646662966,93.40615793382264,93.53198740515654,9810800,0.00217155071329711
AGG,2025-01-17,93.81269073486328,93.9869201331367,93.7642981927158,93.95788313088981,5360200,0.0
AGG,2025-01-21,94.12242889404297,94.16114735774238,93.97723650136814,94.03531788931319,7725900,0.0033016658700801838
AGG,2025-01-22,93.89979553222656,94.1320989013625,93.85139561229406,94.09338044237468,7283400,-0.002365359292491598
AGG,2025-01-23,93.74491882324219,93.8126742781966,93.61908937398134,93.6674819076398,7707000,-0.0016493828139511058
AGG,2025-01-24,93.89979553222656,93.99658798730063,93.69652916113375,93.7642846181647,6459400,0.0016521077721172173
AGG,2025-01-27,94.42250061035156,94.43217468824284,94.19018981469995,94.36441921904252,7602000,0.005566626371892536
