ticker,Date,close,high,low,open,volume,ret_1d
,,vti,vti,vti,vti,vti,
VTI,2024-11-21,291.38079833984375,292.0918457527362,288.3193735018997,290.86727581755855,2560700,
VTI,2024-11-22,292.8226623535156,293.11891954995934,291.45981897374094,291.45981897374094,2639800,0.0049483837709518586
VTI,2024-11-25,294.2546081542969,295.74583967743956,293.2077925575944,294.95580040606404,3384600,0.004890146784651828
VTI,2024-11-26,295.3310546875,295.66685302873645,294.1657361933115,294.71876972065746,3292800,0.003658214700374973
VTI,2024-11-27,294.49163818359375,295.7458337899029,293.70156878988007,295.41006559934925,2730500,-0.0028422900016202846
VTI,2024-11-29,296.1309814453125,296.6445341088306,294.99528866248664,295.22243927427866,1811900,0.005566688656527319
VTI,2024-12-02,296.6938781738281,297.0099059219929,296.071707962774,296.5654900175071,3583700,0.001900837007219991
VTI,2024-12-03,296.6938781738281,296.83215161542455,295.9137242267564,296.6445120235808,2101200,0.0
VTI,2024-12-04,298.68878173828125,298.83691032945626,297.42470086347885,297.73084333126235,3258100,0.006723777304513012
VTI,2024-12-05,297.8592224121094,298.9850600607741,297.77034525112015,298.8369314591254,2183400,-0.00277733673606384
VTI,2024-12-06,298.68878173828125,299.1825638009082,298.2641062594924,298.55050829447435,2332900,0.0027850718183375367
VTI,2024-12-09,296.78277587890625,298.8862923998255,296.5951362740687,298.76778952057373,2953900,-0.006381243541463522
VTI,2024-12-10,295.6668395996094,297.2568033839965,295.3508118446036,297.2568033839965,2557100,-0.0037601113339279513
VTI,2024-12-11,298.0468444824219,298.530771403422,297.11853178262453,297.25680522807187,2235300,0.008049617217931848
VTI,2024-12-12,296.3482666015625,297.79998725322497,296.30878573100927,297.7308806607223,2120000,-0.005699029908567077
VTI,2024-12-13,296.2001037597656,297.5234360840189,295.38043878851335,297.2568046172884,2279200,-0.0004999618978573928
VTI,2024-12-16,297.4049377441406,297.99748226175234,296.69389035061977,296.83216379789116,2545400,0.004067635254281221
VTI,2024-12-17,295.9335021972656,296.4470247496231,295.2817061857723,296.22975941245863,3059900,-0.004947582773964898
VTI,2024-12-18,286.77874755859375,296.79263165454785,286.3442169524984,296.03221816291307,3890900,-0.030935174864282322
VTI,2024-12-19,286.37384033203125,290.04757988390276,286.2651926123622,289.3463876936614,4826200,-0.001411915039066014
VTI,2024-12-20,289.6328430175781,292.0326169200871,284.5271225669973,285.0209046936734,3837000,0.011380238787761732
