date,symbol,price
2024-11-21,VOO,538.8107299804688
2024-11-22,VOO,540.6177978515625
2024-11-25,VOO,542.3557739257812
2024-11-26,VOO,545.3972778320312
2024-11-27,VOO,543.6592407226562
2024-11-29,VOO,546.5230102539062
2024-12-02,VOO,548.0634765625
2024-12-03,VOO,548.1918334960938
2024-12-04,VOO,551.6480102539062
2024-12-05,VOO,550.729736328125
2024-12-06,VOO,551.8257446289062
2024-12-09,VOO,548.9522094726562
2024-12-10,VOO,547.3919677734375
2024-12-11,VOO,551.5394287109375
2024-12-12,VOO,548.6954956054688
2024-12-13,VOO,548.6559448242188
2024-12-16,VOO,550.8086547851562
2024-12-17,VOO,548.4979248046875
2024-12-18,VOO,532.39208984375
2024-12-19,VOO,532.1946411132812
2024-12-20,VOO,538.2182006835938
2024-12-23,VOO,542.0709228515625
2024-12-24,VOO,547.648193359375
2024-12-26,VOO,547.6382446289062
2024-12-27,VOO,541.9619140625
2024-12-30,VOO,535.9287719726562
2024-12-31,VOO,533.769287109375
2025-01-02,VOO,532.431884765625
2025-01-03,VOO,539.3069458007812
2025-01-06,VOO,542.4473266601562
2025-01-07,VOO,536.3449096679688
2025-01-08,VOO,537.068115234375
2025-01-10,VOO,528.895263671875
2025-01-13,VOO,529.5787963867188
2025-01-14,VOO,530.25244140625
2025-01-15,VOO,539.9508666992188
2025-01-16,VOO,539.1484985351562
2025-01-17,VOO,544.3196411132812
2025-01-21,VOO,549.2728271484375
2025-01-22,VOO,552.3933715820312
2025-01-23,VOO,555.4544677734375
2025-01-24,VOO,553.7802734375
2025-01-27,VOO,546.0730590820312
2025-01-28,VOO,550.6498413085938
2025-01-29,VOO,548.2326049804688
2025-01-30,VOO,551.0956420898438
2025-01-31,VOO,548.1534423828125
2025-02-03,VOO,544.557373046875
2025-02-04,VOO,548.1732177734375
2025-02-05,VOO,550.4219360351562
2025-02-06,VOO,552.4032592773438
2025-02-07,VOO,547.0339965820312
2025-02-10,VOO,550.9470825195312
2025-02-11,VOO,551.4423217773438
2025-02-12,VOO,549.6195678710938
2025-02-13,VOO,555.4246826171875
2025-02-14,VOO,555.4445190429688
2025-02-18,VOO,557.0494384765625
2025-02-19,VOO,558.396728515625
2025-02-20,VOO,556.0488891601562
2025-02-21,VOO,546.5881958007812
2025-02-24,VOO,544.0026245117188
2025-02-25,VOO,541.2981567382812
2025-02-26,VOO,541.6349487304688
