date,symbol,price
2025-04-21,VTI,251.1415252685547
2025-04-22,VTI,257.53436279296875
2025-04-23,VTI,261.9189453125
2025-04-24,VTI,267.4368896484375
2025-04-25,VTI,269.0773620605469
2025-04-28,VTI,269.465087890625
2025-04-29,VTI,271.085693359375
2025-04-30,VTI,271.2447814941406
2025-05-01,VTI,272.9349365234375
2025-05-02,VTI,277.1902160644531
2025-05-05,VTI,275.6193542480469
2025-05-06,VTI,273.3823547363281
2025-05-07,VTI,274.5157470703125
2025-05-08,VTI,276.6732482910156
2025-05-09,VTI,276.3650207519531
2025-05-12,VTI,285.611328125
2025-05-13,VTI,287.5500793457031
2025-05-14,VTI,287.7389831542969
2025-05-15,VTI,288.9121398925781
2025-05-16,VTI,290.8906555175781
2025-05-19,VTI,291.1193542480469
2025-05-20,VTI,290.1648864746094
2025-05-21,VTI,285.11419677734375
2025-05-22,VTI,285.06451416015625
2025-05-23,VTI,283.39422607421875
2025-05-27,VTI,289.2203674316406
2025-05-28,VTI,287.520263671875
2025-05-29,VTI,288.4448547363281
2025-05-30,VTI,288.2062683105469
2025-06-02,VTI,289.67767333984375
2025-06-03,VTI,291.6761169433594
2025-06-04,VTI,291.64630126953125
2025-06-05,VTI,290.03564453125
2025-06-06,VTI,293.416015625
2025-06-09,VTI,293.65460205078125
2025-06-10,VTI,295.20562744140625
2025-06-11,VTI,294.420166015625
2025-06-12,VTI,295.36468505859375
2025-06-13,VTI,291.8749694824219
2025-06-16,VTI,294.7582092285156
2025-06-17,VTI,292.302490234375
2025-06-18,VTI,292.4118347167969
2025-06-20,VTI,291.7357482910156
2025-06-23,VTI,294.5394592285156
2025-06-24,VTI,297.9794921875
2025-06-25,VTI,297.63153076171875
2025-06-26,VTI,300.1966247558594
2025-06-27,VTI,301.5587158203125
2025-06-30,VTI,303.08746337890625
2025-07-01,VTI,303.08746337890625
2025-07-02,VTI,304.6630859375
2025-07-03,VTI,307.17608642578125
2025-07-07,VTI,304.7528381347656
2025-07-08,VTI,304.7328796386719
2025-07-09,VTI,306.6475524902344
2025-07-10,VTI,307.4653015136719
2025-07-11,VTI,306.16888427734375
2025-07-14,VTI,306.866943359375
2025-07-15,VTI,305.25146484375
2025-07-16,VTI,306.4082336425781
2025-07-17,VTI,308.4026794433594
2025-07-18,VTI,308.233154296875
2025-07-21,VTI,308.5821838378906
2025-07-22,VTI,308.941162109375
2025-07-23,VTI,311.5439453125
2025-07-24,VTI,311.4342346191406
2025-07-25,VTI,312.8204040527344
2025-07-28,VTI,312.73065185546875
2025-07-29,VTI,311.7433776855469
2025-07-30,VTI,311.3843994140625
2025-07-31,VTI,310.0281677246094
2025-08-01,VTI,304.8924255371094
2025-08-04,VTI,309.6691589355469
2025-08-05,VTI,308.302978515625
2025-08-06,VTI,310.3871765136719
2025-08-07,VTI,310.2076721191406
2025-08-08,VTI,312.1622314453125
2025-08-11,VTI,311.4442138671875
2025-08-12,VTI,315.2536315917969
