date,symbol,price
2024-11-21,VWO,43.92903518676758
2024-11-22,VWO,43.93870544433594
2024-11-25,VWO,43.95806121826172
2024-11-26,VWO,43.72583770751953
2024-11-27,VWO,43.89033126831055
2024-11-29,VWO,44.093528747558594
2024-12-02,VWO,44.31607818603515
2024-12-03,VWO,44.49991989135742
2024-12-04,VWO,44.56765365600586
2024-12-05,VWO,44.85792922973633
2024-12-06,VWO,44.87728118896485
2024-12-09,VWO,45.970672607421875
2024-12-10,VWO,45.11918640136719
2024-12-11,VWO,45.196590423583984
2024-12-12,VWO,44.9256591796875
2024-12-13,VWO,44.94501495361328
2024-12-16,VWO,44.71278762817383
2024-12-17,VWO,44.60634994506836
2024-12-18,VWO,43.571022033691406
2024-12-19,VWO,43.75486755371094
2024-12-20,VWO,43.99864196777344
2024-12-23,VWO,44.18692398071289
2024-12-24,VWO,44.36529922485352
2024-12-26,VWO,44.256290435791016
2024-12-27,VWO,44.09774017333984
2024-12-30,VWO,43.71126174926758
2024-12-31,VWO,43.64189910888672
2025-01-02,VWO,43.52297592163086
2025-01-03,VWO,43.74099349975586
2025-01-06,VWO,43.731082916259766
2025-01-07,VWO,43.45361328125
2025-01-08,VWO,43.1761474609375
2025-01-10,VWO,42.42301559448242
2025-01-13,VWO,42.11581802368164
2025-01-14,VWO,42.6212043762207
2025-01-15,VWO,43.067138671875
2025-01-16,VWO,43.04731750488281
2025-01-17,VWO,43.40406799316406
2025-01-21,VWO,43.810359954833984
2025-01-22,VWO,43.77071762084961
2025-01-23,VWO,43.93918228149414
2025-01-24,VWO,44.17701721191406
2025-01-27,VWO,43.463523864746094
2025-01-28,VWO,43.71126174926758
2025-01-29,VWO,43.74099349975586
2025-01-30,VWO,44.41484451293945
2025-01-31,VWO,43.99864196777344
2025-02-03,VWO,43.74099349975586
2025-02-04,VWO,44.44457244873047
2025-02-05,VWO,44.24638366699219
2025-02-06,VWO,44.45448684692383
2025-02-07,VWO,44.474308013916016
2025-02-10,VWO,44.92023849487305
2025-02-11,VWO,44.73195266723633
2025-02-12,VWO,44.94996643066406
2025-02-13,VWO,45.18779373168945
2025-02-14,VWO,45.46526336669922
2025-02-18,VWO,45.68327331542969
2025-02-19,VWO,45.5544548034668
2025-02-20,VWO,46.04001998901367
2025-02-21,VWO,45.98056411743164
2025-02-24,VWO,45.276981353759766
2025-02-25,VWO,45.25716018676758
2025-02-26,VWO,45.69318771362305
2025-02-27,VWO,44.890506744384766
2025-02-28,VWO,44.325660705566406
2025-03-03,VWO,43.89954376220703
2025-03-04,VWO,44.27610778808594
2025-03-05,VWO,45.594085693359375
2025-03-06,VWO,45.356258392333984
2025-03-07,VWO,45.54454040527344
2025-03-10,VWO,44.52384948730469
2025-03-11,VWO,44.84095764160156
2025-03-12,VWO,44.999515533447266
2025-03-13,VWO,44.86077880859375
2025-03-14,VWO,45.663455963134766
2025-03-17,VWO,46.28776168823242
2025-03-18,VWO,46.168846130371094
2025-03-19,VWO,46.23820877075195
2025-03-20,VWO,45.8220100402832
2025-03-21,VWO,45.6107177734375
2025-03-24,VWO,45.74959564208984
2025-03-25,VWO,45.69999694824219
2025-03-26,VWO,45.422245025634766
2025-03-27,VWO,45.7198371887207
2025-03-28,VWO,44.946102142333984
2025-03-31,VWO,44.89650344848633
2025-04-01,VWO,45.0452995300293
2025-04-02,VWO,45.08497619628906
2025-04-03,VWO,44.27156448364258
2025-04-04,VWO,41.79164123535156
2025-04-07,VWO,40.10529327392578
2025-04-08,VWO,39.56962966918945
2025-04-09,VWO,42.14875030517578
2025-04-10,VWO,41.60316467285156
2025-04-11,VWO,42.753849029541016
2025-04-14,VWO,43.150638580322266
2025-04-15,VWO,43.16055679321289
2025-04-16,VWO,42.61497497558594
2025-04-17,VWO,42.95224380493164
2025-04-21,VWO,43.00183868408203
2025-04-22,VWO,43.6763801574707
2025-04-23,VWO,44.102928161621094
2025-04-24,VWO,44.65842819213867
2025-04-25,VWO,44.5096321105957
2025-04-28,VWO,44.6286735534668
2025-04-29,VWO,44.78738784790039
2025-04-30,VWO,44.88658142089844
2025-05-01,VWO,44.86674118041992
2025-05-02,VWO,46.06702423095703
2025-05-05,VWO,46.43405532836914
2025-05-06,VWO,46.20590591430664
2025-05-07,VWO,45.630558013916016
2025-05-08,VWO,45.55120086669922
2025-05-09,VWO,45.8785514831543
2025-05-12,VWO,46.91019821166992
2025-05-13,VWO,46.98955535888672
2025-05-14,VWO,47.37642288208008
2025-05-15,VWO,47.29706954956055
2025-05-16,VWO,47.34666442871094
2025-05-19,VWO,47.54505920410156
2025-05-20,VWO,47.44586563110352
2025-05-21,VWO,47.32682418823242
2025-05-22,VWO,47.21770858764648
2025-05-23,VWO,47.41610336303711
2025-05-27,VWO,47.247467041015625
2025-05-28,VWO,46.95980072021485
2025-05-29,VWO,47.16810989379883
2025-05-30,VWO,46.622528076171875
2025-06-02,VWO,46.94987869262695
2025-06-03,VWO,47.058990478515625
2025-06-04,VWO,47.52521896362305
2025-06-05,VWO,47.64425277709961
2025-06-06,VWO,47.852569580078125
2025-06-09,VWO,48.19975662231445
2025-06-10,VWO,48.55686569213867
2025-06-11,VWO,48.71558380126953
2025-06-12,VWO,48.72549819946289
2025-06-13,VWO,47.99144744873047
2025-06-16,VWO,48.43783187866211
2025-06-17,VWO,47.89224624633789
2025-06-18,VWO,47.7632942199707
2025-06-20,VWO,47.31462097167969
2025-06-23,VWO,47.70261001586914
2025-06-24,VWO,48.73724365234375
2025-06-25,VWO,48.85662460327149
2025-06-26,VWO,49.18491744995117
2025-06-27,VWO,49.13517761230469
2025-06-30,VWO,49.20481491088867
2025-07-01,VWO,49.403785705566406
2025-07-02,VWO,49.54306411743164
2025-07-03,VWO,49.76192855834961
2025-07-07,VWO,49.17497253417969
2025-07-08,VWO,49.363990783691406
2025-07-09,VWO,49.354042053222656
2025-07-10,VWO,49.403785705566406
2025-07-11,VWO,49.33414840698242
2025-07-14,VWO,49.393836975097656
2025-07-15,VWO,49.751976013183594
2025-07-16,VWO,49.98079299926758
2025-07-17,VWO,50.28919219970703
2025-07-18,VWO,50.2295036315918
2025-07-21,VWO,50.488162994384766
2025-07-22,VWO,50.49810791015625
2025-07-23,VWO,50.96568298339844
2025-07-24,VWO,50.71697616577149
2025-07-25,VWO,50.57769775390625
2025-07-28,VWO,50.17975997924805
2025-07-29,VWO,50.2096061706543
2025-07-30,VWO,49.80172348022461
2025-07-31,VWO,49.54306411743164
2025-08-01,VWO,49.28440475463867
2025-08-04,VWO,49.74203109741211
2025-08-05,VWO,49.90120697021485
2025-08-06,VWO,50.12007141113281
2025-08-07,VWO,50.488162994384766
2025-08-08,VWO,50.428470611572266
2025-08-11,VWO,50.36878204345703
2025-08-12,VWO,50.94578552246094
2025-08-13,VWO,51.522796630859375
2025-08-14,VWO,50.94578552246094
2025-08-15,VWO,51.09501647949219
2025-08-18,VWO,51.483001708984375
2025-08-19,VWO,51.11491394042969
2025-08-20,VWO,51.09501647949219
2025-08-21,VWO,51.00547790527344
2025-08-22,VWO,51.90083312988281
2025-08-25,VWO,51.68197250366211
2025-08-26,VWO,51.57253646850586
2025-08-27,VWO,51.22434616088867
2025-08-28,VWO,51.41336441040039
2025-08-29,VWO,51.264137268066406
2025-09-02,VWO,51.19449615478515
2025-09-03,VWO,51.33377456665039
2025-09-04,VWO,51.11491394042969
2025-09-05,VWO,51.70186996459961
2025-09-08,VWO,52.20923614501953
2025-09-09,VWO,52.408203125
2025-09-10,VWO,52.64696502685547
2025-09-11,VWO,53.30356216430664
2025-09-12,VWO,53.20407485961914
2025-09-15,VWO,53.562217712402344
2025-09-16,VWO,53.90046691894531
2025-09-17,VWO,54.238712310791016
2025-09-18,VWO,53.9900016784668
2025-09-19,VWO,53.91999816894531
2025-09-22,VWO,54.06999969482422
2025-09-23,VWO,54.060001373291016
2025-09-24,VWO,53.959999084472656
2025-09-25,VWO,53.650001525878906
2025-09-26,VWO,53.54999923706055
2025-09-29,VWO,53.939998626708984
2025-09-30,VWO,54.18000030517578
2025-10-01,VWO,54.52000045776367
2025-10-02,VWO,54.66999816894531
2025-10-03,VWO,54.790000915527344
2025-10-06,VWO,54.97999954223633
2025-10-07,VWO,54.68000030517578
2025-10-08,VWO,54.9900016784668
2025-10-09,VWO,54.5099983215332
2025-10-10,VWO,52.540000915527344
2025-10-13,VWO,54.0
2025-10-14,VWO,53.52000045776367
2025-10-15,VWO,54.33000183105469
2025-10-16,VWO,54.5099983215332
2025-10-17,VWO,54.380001068115234
2025-10-20,VWO,55.029998779296875
2025-10-21,VWO,54.540000915527344
2025-10-22,VWO,54.5099983215332
2025-10-23,VWO,54.91999816894531
2025-10-24,VWO,55.18000030517578
2025-10-27,VWO,55.63999938964844
2025-10-28,VWO,55.61000061035156
2025-10-29,VWO,55.77000045776367
2025-10-30,VWO,55.189998626708984
2025-10-31,VWO,54.970001220703125
2025-11-03,VWO,55.09000015258789
2025-11-04,VWO,54.31999969482422
2025-11-05,VWO,54.79999923706055
2025-11-06,VWO,54.59000015258789
2025-11-07,VWO,54.540000915527344
2025-11-10,VWO,55.27000045776367
2025-11-11,VWO,55.33000183105469
2025-11-12,VWO,55.31999969482422
2025-11-13,VWO,54.83000183105469
2025-11-14,VWO,54.849998474121094
2025-11-17,VWO,54.220001220703125
2025-11-18,VWO,54.040000915527344
2025-11-19,VWO,53.91999816894531
2025-11-20,VWO,53.279998779296875
