date,symbol,price
2025-03-11,QQQ,469.8248596191406
2025-03-12,QQQ,475.1248474121094
2025-03-13,QQQ,466.5771179199219
2025-03-14,QQQ,477.8545227050781
2025-03-17,QQQ,480.9527893066406
2025-03-18,QQQ,472.7538146972656
2025-03-19,QQQ,479.0798950195313
2025-03-20,QQQ,477.4560546875
2025-03-21,QQQ,479.0300598144531
2025-03-24,QQQ,489.54205322265625
2025-03-25,QQQ,492.3356628417969
2025-03-26,QQQ,483.2763671875
2025-03-27,QQQ,480.5226440429687
2025-03-28,QQQ,467.8715515136719
2025-03-31,QQQ,467.85162353515625
2025-04-01,QQQ,471.62298583984375
2025-04-02,QQQ,475.0651245117187
2025-04-03,QQQ,449.6332092285156
2025-04-04,QQQ,421.70697021484375
2025-04-07,QQQ,422.7246398925781
2025-04-08,QQQ,415.1120300292969
2025-04-09,QQQ,464.938232421875
2025-04-10,QQQ,445.1633911132813
2025-04-11,QQQ,453.3646545410156
2025-04-14,QQQ,456.4376525878906
2025-04-15,QQQ,456.9464721679687
2025-04-16,QQQ,443.1679382324219
2025-04-17,QQQ,443.088134765625
2025-04-21,QQQ,432.1231689453125
2025-04-22,QQQ,443.46728515625
2025-04-23,QQQ,453.5242919921875
2025-04-24,QQQ,466.28515625
2025-04-25,QQQ,471.4833068847656
2025-04-28,QQQ,471.3336181640625
2025-04-29,QQQ,474.446533203125
2025-04-30,QQQ,474.38665771484375
2025-05-01,QQQ,480.58251953125
2025-05-02,QQQ,487.7162170410156
2025-05-05,QQQ,484.82281494140625
2025-05-06,QQQ,480.3131103515625
2025-05-07,QQQ,482.1988220214844
2025-05-08,QQQ,487.1774597167969
2025-05-09,QQQ,486.8581848144531
2025-05-12,QQQ,506.6929016113281
2025-05-13,QQQ,514.415283203125
2025-05-14,QQQ,517.4982299804688
2025-05-15,QQQ,518.06689453125
2025-05-16,QQQ,520.32177734375
2025-05-19,QQQ,520.8206787109375
2025-05-20,QQQ,519.0845947265625
2025-05-21,QQQ,511.8710021972656
2025-05-22,QQQ,512.828857421875
2025-05-23,QQQ,508.0796813964844
2025-05-27,QQQ,520.0324096679688
2025-05-28,QQQ,517.7276000976562
2025-05-29,QQQ,518.745361328125
2025-05-30,QQQ,517.92724609375
2025-06-02,QQQ,522.0178833007812
2025-06-03,QQQ,526.0985107421875
2025-06-04,QQQ,527.5652465820312
2025-06-05,QQQ,523.59423828125
2025-06-06,QQQ,528.7125854492188
2025-06-09,QQQ,529.4908447265625
2025-06-10,QQQ,532.9928588867188
2025-06-11,QQQ,531.1968994140625
2025-06-12,QQQ,532.4440307617188
2025-06-13,QQQ,525.7593994140625
2025-06-16,QQQ,533.0726318359375
2025-06-17,QQQ,527.8745727539062
2025-06-18,QQQ,527.78466796875
2025-06-20,QQQ,525.629638671875
2025-06-23,QQQ,531.034423828125
2025-06-24,QQQ,539.1549682617188
2025-06-25,QQQ,540.5333251953125
2025-06-26,QQQ,545.5874633789062
2025-06-27,QQQ,547.4553833007812
2025-06-30,QQQ,551.001220703125
2025-07-01,QQQ,546.3566284179688
2025-07-02,QQQ,550.1621704101562
2025-07-03,QQQ,555.575927734375
2025-07-07,QQQ,551.3908081054688
2025-07-08,QQQ,551.700439453125
2025-07-09,QQQ,555.6058959960938
2025-07-10,QQQ,554.8068237304688
2025-07-11,QQQ,553.5582885742188
2025-07-14,QQQ,555.5659790039062
2025-07-15,QQQ,556.0753173828125
2025-07-16,QQQ,556.6446533203125
2025-07-17,QQQ,561.1494750976562
2025-07-18,QQQ,560.610107421875
2025-07-21,QQQ,563.5167236328125
2025-07-22,QQQ,560.60009765625
2025-07-23,QQQ,563.1571655273438
2025-07-24,QQQ,564.3557739257812
2025-07-25,QQQ,565.7141723632812
2025-07-28,QQQ,567.4821166992188
2025-07-29,QQQ,566.6031494140625
2025-07-30,QQQ,567.3623046875
2025-07-31,QQQ,564.3557739257812
2025-08-01,QQQ,553.2386474609375
2025-08-04,QQQ,563.44677734375
2025-08-05,QQQ,559.6212768554688
2025-08-06,QQQ,566.6630859375
2025-08-07,QQQ,568.5808715820312
2025-08-08,QQQ,573.8847045898438
2025-08-11,QQQ,572.1866455078125
2025-08-12,QQQ,579.3782958984375
2025-08-13,QQQ,579.6680297851562
2025-08-14,QQQ,579.2185668945312
2025-08-15,QQQ,576.6715087890625
2025-08-18,QQQ,576.4417114257812
2025-08-19,QQQ,568.620849609375
2025-08-20,QQQ,565.2447509765625
2025-08-21,QQQ,562.6278076171875
