date,symbol,price
2025-06-25,SPY,605.4414672851562
2025-06-26,SPY,610.1783447265625
2025-06-27,SPY,613.2098999023438
2025-06-30,SPY,616.1417846679688
2025-07-01,SPY,615.9423828125
2025-07-02,SPY,618.734619140625
2025-07-03,SPY,623.611083984375
2025-07-07,SPY,618.9639892578125
2025-07-08,SPY,618.6249389648438
2025-07-09,SPY,622.3345947265625
2025-07-10,SPY,624.0897827148438
2025-07-11,SPY,621.8958129882812
2025-07-14,SPY,623.08251953125
2025-07-15,SPY,620.419921875
2025-07-16,SPY,622.494140625
2025-07-17,SPY,626.3035888671875
2025-07-18,SPY,625.8449096679688
2025-07-21,SPY,627.0316162109375
2025-07-22,SPY,627.121337890625
2025-07-23,SPY,632.4566040039062
2025-07-24,SPY,632.6659545898438
2025-07-25,SPY,635.3385620117188
2025-07-28,SPY,635.1790161132812
2025-07-29,SPY,633.503662109375
2025-07-30,SPY,632.7058715820312
2025-07-31,SPY,630.3324584960938
2025-08-01,SPY,620.0010375976562
2025-08-04,SPY,629.4249267578125
2025-08-05,SPY,626.2337646484375
2025-08-06,SPY,631.030517578125
2025-08-07,SPY,630.501953125
2025-08-08,SPY,635.4183349609375
2025-08-11,SPY,634.1618041992188
2025-08-12,SPY,640.9131469726562
2025-08-13,SPY,643.1070556640625
2025-08-14,SPY,643.1668701171875
2025-08-15,SPY,641.6610717773438
2025-08-18,SPY,641.5214233398438
2025-08-19,SPY,638.0410766601562
2025-08-20,SPY,636.3457641601562
2025-08-21,SPY,633.7928466796875
2025-08-22,SPY,643.52587890625
2025-08-25,SPY,640.6936645507812
2025-08-26,SPY,643.3762817382812
2025-08-27,SPY,644.8422241210938
2025-08-28,SPY,647.1258544921875
2025-08-29,SPY,643.2666015625
2025-09-02,SPY,638.4998168945312
2025-09-03,SPY,641.960205078125
2025-09-04,SPY,647.3253173828125
2025-09-05,SPY,645.4505004882812
2025-09-08,SPY,647.0361328125
2025-09-09,SPY,648.531982421875
2025-09-10,SPY,650.4067993164062
2025-09-11,SPY,655.8118286132812
2025-09-12,SPY,655.5924072265625
2025-09-15,SPY,659.0827026367188
2025-09-16,SPY,658.1752319335938
2025-09-17,SPY,657.3575439453125
2025-09-18,SPY,660.4290161132812
2025-09-19,SPY,663.7000122070312
2025-09-22,SPY,666.8400268554688
2025-09-23,SPY,663.2100219726562
2025-09-24,SPY,661.0999755859375
2025-09-25,SPY,658.0499877929688
2025-09-26,SPY,661.8200073242188
2025-09-29,SPY,663.6799926757812
2025-09-30,SPY,666.1799926757812
2025-10-01,SPY,668.4500122070312
2025-10-02,SPY,669.219970703125
2025-10-03,SPY,669.2100219726562
2025-10-06,SPY,671.6099853515625
2025-10-07,SPY,669.1199951171875
2025-10-08,SPY,673.1099853515625
2025-10-09,SPY,671.1599731445312
2025-10-10,SPY,653.02001953125
2025-10-13,SPY,663.0399780273438
2025-10-14,SPY,662.22998046875
2025-10-15,SPY,665.1699829101562
2025-10-16,SPY,660.6400146484375
2025-10-17,SPY,664.3900146484375
2025-10-20,SPY,671.2999877929688
2025-10-21,SPY,671.2899780273438
2025-10-22,SPY,667.7999877929688
2025-10-23,SPY,671.760009765625
2025-10-24,SPY,677.25
2025-10-27,SPY,685.239990234375
2025-10-28,SPY,687.0599975585938
2025-10-29,SPY,687.3900146484375
2025-10-30,SPY,679.8300170898438
2025-10-31,SPY,682.0599975585938
2025-11-03,SPY,683.3400268554688
2025-11-04,SPY,675.239990234375
2025-11-05,SPY,677.5800170898438
2025-11-06,SPY,670.3099975585938
2025-11-07,SPY,670.969970703125
2025-11-10,SPY,681.4400024414062
2025-11-11,SPY,683.0
2025-11-12,SPY,683.3800048828125
2025-11-13,SPY,672.0399780273438
2025-11-14,SPY,671.9299926757812
2025-11-17,SPY,665.6699829101562
2025-11-18,SPY,660.0800170898438
2025-11-19,SPY,662.6300048828125
2025-11-20,SPY,652.530029296875
