date,symbol,price
2024-11-21,ETFS,586.5391235351562
2024-11-22,ETFS,588.3570556640625
2024-11-25,ETFS,590.3528442382812
2024-11-26,ETFS,593.435302734375
2024-11-27,ETFS,591.6370849609375
2024-11-29,ETFS,595.3124389648438
2024-12-02,ETFS,596.3795776367188
2024-12-03,ETFS,596.6561279296875
2024-12-04,ETFS,600.361083984375
2024-12-05,ETFS,599.3731079101562
2024-12-06,ETFS,600.50927734375
2024-12-09,ETFS,597.4168701171875
2024-12-10,ETFS,595.5594482421875
2024-12-11,ETFS,600.1635131835938
2024-12-12,ETFS,597.071044921875
2024-12-13,ETFS,596.9525146484375
2024-12-16,ETFS,599.5015258789062
2024-12-17,ETFS,597.031494140625
2024-12-18,ETFS,579.2379150390625
2024-12-19,ETFS,579.0599975585938
2024-12-20,ETFS,586.01513671875
2024-12-23,ETFS,589.5243530273438
2024-12-24,ETFS,596.076904296875
2024-12-26,ETFS,596.11669921875
2024-12-27,ETFS,589.8416137695312
2024-12-30,ETFS,583.110595703125
2024-12-31,ETFS,580.9891967773438
2025-01-02,ETFS,579.5616455078125
2025-01-03,ETFS,586.8081665039062
2025-01-06,ETFS,590.1885375976562
2025-01-07,ETFS,583.5169677734375
2025-01-08,ETFS,584.3694458007812
2025-01-10,ETFS,575.4476928710938
2025-01-13,ETFS,576.3399047851562
2025-01-14,ETFS,577.1329345703125
2025-01-15,ETFS,587.6309814453125
2025-01-16,ETFS,586.5008544921875
2025-01-17,ETFS,592.3892822265625
2025-01-21,ETFS,597.8117065429688
2025-01-22,ETFS,601.1723022460938
2025-01-23,ETFS,604.45361328125
2025-01-24,ETFS,602.6890258789062
2025-01-27,ETFS,594.1637573242188
2025-01-28,ETFS,599.26904296875
2025-01-29,ETFS,596.58251953125
2025-01-30,ETFS,599.7844848632812
2025-01-31,ETFS,596.5924682617188
2025-02-03,ETFS,592.57763671875
2025-02-04,ETFS,596.5528564453125
2025-02-05,ETFS,598.9715576171875
2025-02-06,ETFS,601.0533447265625
2025-02-07,ETFS,595.551513671875
2025-02-10,ETFS,599.5961303710938
2025-02-11,ETFS,600.0521850585938
2025-02-12,ETFS,598.1190795898438
2025-02-13,ETFS,604.4337768554688
2025-02-14,ETFS,604.4039916992188
2025-02-18,ETFS,606.178466796875
2025-02-19,ETFS,607.60595703125
2025-02-20,ETFS,605.0780639648438
2025-02-21,ETFS,594.728759765625
2025-02-24,ETFS,592.0225219726562
2025-02-25,ETFS,589.0782470703125
2025-02-26,ETFS,589.3756713867188
2025-02-27,ETFS,579.968017578125
2025-02-28,ETFS,589.018798828125
2025-03-03,ETFS,578.69921875
2025-03-04,ETFS,571.8492431640625
2025-03-05,ETFS,577.9954223632812
2025-03-06,ETFS,567.7352905273438
2025-03-07,ETFS,570.9173583984375
2025-03-10,ETFS,555.710693359375
2025-03-11,ETFS,551.0911254882812
2025-03-12,ETFS,554.0155029296875
2025-03-13,ETFS,546.6302490234375
2025-03-14,ETFS,557.9212646484375
2025-03-17,ETFS,562.2235717773438
2025-03-18,ETFS,556.1468505859375
2025-03-19,ETFS,562.2037353515625
2025-03-20,ETFS,560.5780029296875
2025-03-21,ETFS,560.762939453125
2025-03-24,ETFS,570.8053588867188
2025-03-25,ETFS,572.177490234375
2025-03-26,ETFS,565.3466796875
2025-03-27,ETFS,563.8452758789062
2025-03-28,ETFS,552.4904174804688
2025-03-31,ETFS,556.1991577148438
2025-04-01,ETFS,557.7700805664062
2025-04-02,ETFS,561.2998657226562
2025-04-03,ETFS,533.6386108398438
2025-04-04,ETFS,502.3977966308594
